id,gender,birth_date,job,TEXTNECK,ASYMMETRY,STOOPED,SLEEPINESS,product_chair,product_monitor_arm,product_wrist_guard,product_mouse,product_desk,product_holder,product_neck_pillow,product_mouse_pad,product_keyboard,product_cushion,product_id
927,Male,2012-05-02,designer,0.66,0.32,0.49,0.01,2420328,,,,,,,,,,2420328
928,Female,1999-08-27,Office worker,0.44,0.14,0.72,0.34,,,,,,,,,6406573735,,6406573735
930,Female,2001-01-26,designer,0.04,0.12,0.18,0.36,,,,,,,,,6348161493,,6348161493
931,Male,2006-02-10,ETC,0.66,0.08,0.77,0.23,,,,,,7403564872,,,,,7403564872
933,Male,1979-04-26,developer,0.41,0.26,0.73,0.90,,,,,1601845545,,,,,,1601845545
936,Male,2010-02-03,planner,0.50,0.64,0.37,0.43,,6091275505,,,,,,,,,6091275505
938,Female,1991-12-26,student,0.01,0.41,0.47,0.46,,1448628599,,,,,,,,,1448628599
943,Male,1978-08-07,Marketer,0.32,0.09,0.71,0.46,,1955685399,,,,,,,,,1955685399
944,Male,1986-02-18,designer,0.68,0.99,0.25,0.88,,,,,,,,40881999,,,40881999
945,Male,1975-07-21,Marketer,0.17,0.60,0.91,0.70,,,,,,,7441111596,,,,7441111596
946,Female,2004-09-24,developer,0.56,0.75,0.07,0.26,2420328,,,,,,,,,,2420328
953,Female,2002-03-14,Office worker,0.09,0.67,0.25,0.78,6999573193,,,,,,,,,,6999573193
956,Female,2012-04-05,planner,0.85,0.96,0.48,0.01,,,6257025448,,,,,,,,6257025448
959,Female,1973-12-10,Office worker,0.30,0.25,0.52,0.98,,,,,,,2039515031,,,,2039515031
961,Male,2000-01-24,designer,0.53,0.78,0.97,0.70,,,,,,4674285118,,,,,4674285118
963,Female,2006-01-16,planner,0.89,0.91,0.33,0.94,,1955685399,,,,,,,,,1955685399
964,Female,1984-09-21,Office worker,0.94,0.46,0.45,0.94,,,7561117482,,,,,,,,7561117482
966,Female,2009-09-16,developer,0.46,0.34,0.14,0.40,5465402206,,,,,,,,,,5465402206
967,Male,1977-10-19,developer,0.71,0.42,0.25,0.22,,,1758533117,,,,,,,,1758533117
968,Male,2000-06-14,developer,0.37,0.92,0.25,0.43,5465402206,,,,,,,,,,5465402206
969,Female,2011-05-03,Creator,0.49,0.53,0.45,0.99,,,7561117482,,,,,,,,7561117482
970,Female,1994-05-27,planner,0.23,0.59,0.08,0.89,,,,,,7403564872,,,,,7403564872
971,Female,1991-07-26,designer,0.54,0.45,0.59,0.26,,,,,,,,40881999,,,40881999
974,Male,1980-02-26,designer,0.32,0.29,0.70,0.49,,,,,,5273195931,,,,,5273195931
975,Female,2012-06-11,Marketer,0.33,0.06,0.06,0.02,,,,,,5273195931,,,,,5273195931
976,Male,1975-10-27,student,0.89,0.56,0.40,0.61,,,,,,,,40881999,,,40881999
977,Male,1991-10-14,designer,0.92,1.00,0.16,0.60,,,,1203630018,,,,,,,1203630018
978,Male,2000-11-05,designer,0.74,0.17,0.47,0.03,,,6257025448,,,,,,,,6257025448
979,Male,1988-03-03,Office worker,0.05,0.17,0.20,0.08,,7418025096,,,,,,,,,7418025096
985,Male,1988-08-24,student,0.01,0.69,0.56,0.33,,,7561117482,,,,,,,,7561117482
986,Female,1992-08-04,Office worker,1.00,0.30,0.84,0.22,,,,,,,,310842037,,,310842037
987,Male,1984-11-16,developer,0.60,0.62,0.37,0.76,,,7561117482,,,,,,,,7561117482
988,Male,1982-04-29,Marketer,0.48,0.38,0.14,0.43,,,,5870389792,,,,,,,5870389792
989,Female,2010-11-02,Marketer,0.68,0.79,0.36,0.45,,,,,,,,,,1267950209,1267950209
990,Female,2008-09-14,developer,0.53,0.78,0.57,0.81,6651584294,,,,,,,,,,6651584294
991,Male,1971-05-21,student,0.80,0.70,0.43,0.46,6999573193,,,,,,,,,,6999573193
993,Male,2012-08-12,planner,0.94,0.28,0.65,0.35,,,,,,,,,6143061581,,6143061581
994,Female,1974-10-24,designer,0.87,0.85,0.62,0.81,,,,,,6183775991,,,,,6183775991
995,Female,2000-04-10,student,0.68,0.18,0.34,0.80,,,,5870389792,,,,,,,5870389792
996,Female,2010-09-26,Marketer,0.59,0.55,0.32,0.69,,1448628599,,,,,,,,,1448628599
997,Female,1985-04-20,developer,0.95,0.36,0.73,0.58,,,,6945534310,,,,,,,6945534310
1,Male,1989-04-25,Marketer,0.53,0.44,0.66,0.33,6900417399,,,,,,,,,,6900417399
2,Male,2002-12-11,designer,0.77,0.56,0.81,0.28,,,,,,,38168941,,,,38168941
5,Male,2008-10-20,Office worker,0.13,0.97,0.53,0.69,,,,,,,,,6348161493,,6348161493
9,Male,2012-09-23,ETC,0.30,0.01,0.38,0.20,,,,,7432233497,,,,,,7432233497
11,Female,1992-07-02,planner,0.89,0.62,0.06,0.33,,,,7325418422,,,,,,,7325418422
12,Male,1983-12-22,Creator,0.65,0.03,0.16,0.74,,,,,6884827783,,,,,,6884827783
14,Female,1978-07-29,Creator,0.66,0.02,0.93,0.31,,,1797408426,,,,,,,,1797408426
16,Male,1975-11-11,student,0.66,0.23,0.47,0.09,,,,,,,,310842037,,,310842037
17,Male,1982-04-01,student,0.21,0.03,0.34,0.20,,,,,,,38168941,,,,38168941
19,Female,1970-07-13,Marketer,0.65,0.64,0.28,0.54,,,,,,,7246878826,,,,7246878826
20,Female,1973-08-16,designer,0.34,0.62,0.47,0.16,,,,,6884827783,,,,,,6884827783
21,Male,2003-06-05,Marketer,0.04,0.82,0.50,0.42,5465402206,,,,,,,,,,5465402206
22,Female,1997-10-08,Marketer,0.66,0.87,0.99,0.61,,,,,,5273195931,,,,,5273195931
23,Female,1998-05-21,student,0.11,0.77,0.29,0.01,,,6257025448,,,,,,,,6257025448
24,Male,1975-04-10,ETC,0.55,0.61,0.11,0.08,,,,,,,,,,6911909992,6911909992
25,Female,1980-04-29,developer,0.65,0.30,0.21,0.17,,,,6530166774,,,,,,,6530166774
28,Female,1972-08-13,student,0.01,0.39,0.03,0.82,,,,,,,,,,6776454005,6776454005
31,Male,1986-05-11,student,0.18,0.26,0.12,0.52,6651584294,,,,,,,,,,6651584294
34,Male,1975-08-02,Creator,0.50,0.12,0.75,0.72,,,1758533117,,,,,,,,1758533117
35,Female,1986-08-07,ETC,0.71,0.88,0.49,0.87,,,,,,,,,,1267950209,1267950209
36,Male,1998-09-15,Creator,0.18,0.75,0.08,0.11,,,,5870389792,,,,,,,5870389792
39,Male,1986-02-26,ETC,0.88,0.57,0.91,0.15,,,,,,,7447851197,,,,7447851197
40,Male,1999-07-23,planner,0.74,0.06,0.85,0.92,6651584294,,,,,,,,,,6651584294
41,Male,1995-01-04,developer,0.07,0.14,0.12,0.86,,,,,,7403564872,,,,,7403564872
42,Female,1973-02-08,student,0.82,0.48,0.29,0.51,,,1758533117,,,,,,,,1758533117
43,Male,2012-07-17,Office worker,0.72,0.67,0.24,0.94,,,7561117482,,,,,,,,7561117482
45,Female,1978-02-15,Marketer,0.48,0.02,0.08,0.35,,,,6945534310,,,,,,,6945534310
46,Female,1987-01-14,student,0.79,0.52,0.70,0.91,,,,,,,,,6143061581,,6143061581
48,Female,2011-12-22,planner,0.12,0.39,0.15,0.88,2420328,,,,,,,,,,2420328
49,Male,1989-07-06,developer,0.92,0.65,0.28,0.47,,,,7300924972,,,,,,,7300924972
50,Female,1972-03-27,Marketer,0.54,0.37,0.64,0.09,,,1797408426,,,,,,,,1797408426
51,Female,2009-01-24,designer,0.11,0.71,0.28,0.27,,,,,,,,40881999,,,40881999
52,Female,2012-06-14,student,0.17,0.19,0.44,0.17,,,,5015654703,,,,,,,5015654703
54,Female,2000-04-17,planner,0.58,0.75,0.77,0.04,,,,,,,7447851197,,,,7447851197
55,Female,1980-08-21,Creator,0.93,0.20,0.63,0.91,,,,,,,,,,6776454005,6776454005
57,Female,2003-01-12,student,0.55,0.79,0.27,0.08,,,,,,5273195931,,,,,5273195931
58,Male,1985-07-15,Office worker,0.22,0.06,0.64,0.70,,,,,,,,,6406573735,,6406573735
59,Female,2009-11-29,developer,0.17,0.94,0.62,0.91,6651584294,,,,,,,,,,6651584294
60,Male,1982-11-22,Creator,0.79,0.59,0.96,0.01,,,1797408426,,,,,,,,1797408426
62,Male,1992-08-18,planner,0.67,0.96,0.44,0.31,,,,1203630018,,,,,,,1203630018
63,Female,2002-07-26,developer,0.57,0.77,0.42,0.36,,,,,,,,5417804895,,,5417804895
64,Male,1976-08-09,ETC,0.05,0.27,0.48,0.78,,1955685399,,,,,,,,,1955685399
66,Male,1993-11-04,developer,0.26,0.47,0.49,0.00,,,,,1601845545,,,,,,1601845545
67,Female,1979-07-15,developer,0.05,0.78,0.17,0.08,,,,,,,,,5124455949,,5124455949
68,Male,2003-04-13,Office worker,0.10,0.44,0.77,0.08,,,,,,,,,5124455949,,5124455949
70,Male,2010-03-01,Creator,0.61,0.31,0.13,0.72,,,,6530166774,,,,,,,6530166774
71,Female,2008-10-03,student,0.58,0.92,0.41,0.26,,,1758533117,,,,,,,,1758533117
73,Male,1993-03-10,designer,0.18,0.01,0.50,0.18,,,7561117482,,,,,,,,7561117482
76,Male,1983-05-09,student,0.03,0.69,0.79,0.03,,,,,6884827783,,,,,,6884827783
77,Female,1973-02-03,planner,0.36,0.13,0.63,0.00,,,,57649186,,,,,,,57649186
79,Female,1994-08-17,designer,0.31,0.54,0.29,0.58,,,1797408426,,,,,,,,1797408426
81,Female,1973-01-06,planner,0.79,0.96,0.23,0.15,,,,,6460742500,,,,,,6460742500
83,Male,1971-11-01,Creator,0.08,0.58,0.29,0.03,,,,,,,7447851197,,,,7447851197
84,Male,2011-05-28,developer,0.96,0.21,0.52,0.95,,,,,,6183775991,,,,,6183775991
85,Female,1993-01-20,ETC,0.88,0.41,0.02,0.32,,,,,,6533701213,,,,,6533701213
86,Female,1975-01-20,designer,0.01,0.29,0.01,0.60,5465402206,,,,,,,,,,5465402206
87,Female,2005-06-27,designer,0.79,0.67,0.07,0.19,,,,7327982983,,,,,,,7327982983
88,Male,2001-01-12,ETC,0.75,0.04,0.83,0.01,5465402206,,,,,,,,,,5465402206
89,Female,1981-06-29,Marketer,0.86,0.06,0.10,0.19,,,,6530166774,,,,,,,6530166774
90,Male,1973-10-11,planner,0.75,0.29,0.65,0.75,,,,,,,,1758533076,,,1758533076
91,Female,1990-03-03,ETC,0.89,0.64,0.67,0.79,,4896992347,,,,,,,,,4896992347
93,Female,1976-07-30,Office worker,0.66,0.47,0.71,0.39,,,,,,,7447851197,,,,7447851197
95,Female,2010-12-19,planner,0.83,0.58,0.77,0.85,5465402206,,,,,,,,,,5465402206
96,Male,2008-03-08,designer,0.66,0.47,0.89,0.76,,,,,5999614505,,,,,,5999614505
98,Female,1976-11-12,Creator,0.93,0.52,0.12,0.90,,,,1203630018,,,,,,,1203630018
99,Male,1990-03-08,developer,0.47,0.94,0.71,0.56,,,1797408426,,,,,,,,1797408426
100,Male,1984-11-17,designer,0.38,0.04,0.41,0.32,,,,,,,38168941,,,,38168941
102,Male,2005-11-28,planner,0.23,0.96,0.07,0.33,,,,,,7403564872,,,,,7403564872
103,Male,2006-01-12,developer,0.54,0.05,0.21,0.59,,,1797408426,,,,,,,,1797408426
104,Male,2003-11-10,developer,0.73,0.09,0.61,0.00,,,1797408426,,,,,,,,1797408426
105,Male,1981-08-30,designer,0.49,0.56,0.01,0.12,,,,,,1924822010,,,,,1924822010
106,Male,1972-02-15,Creator,0.82,0.89,0.67,0.04,,,6257025448,,,,,,,,6257025448
107,Female,1977-08-12,Office worker,0.90,0.61,0.10,0.72,,4896992347,,,,,,,,,4896992347
108,Male,1980-02-15,Creator,0.72,0.80,0.16,0.91,,,7561117482,,,,,,,,7561117482
109,Female,1993-05-16,planner,0.99,0.66,0.29,0.28,,,,,,,7246878826,,,,7246878826
110,Male,1972-02-25,developer,0.70,0.56,0.33,0.34,,,,,,,,,31613634,,31613634
111,Male,1992-09-21,developer,0.18,0.41,0.85,0.58,,,,,,6183775991,,,,,6183775991
112,Male,1988-07-14,developer,0.70,0.06,0.33,0.77,,7418025096,,,,,,,,,7418025096
113,Male,1974-10-29,designer,0.91,0.51,0.72,0.89,,,1797408426,,,,,,,,1797408426
115,Female,1983-10-02,planner,0.21,0.42,0.77,0.30,,1448628599,,,,,,,,,1448628599
116,Female,1985-04-09,developer,0.33,0.03,0.25,0.07,6900417399,,,,,,,,,,6900417399
119,Female,2006-07-17,ETC,0.73,0.57,0.06,0.99,,,,,,,,,6348161493,,6348161493
124,Male,2004-11-21,Marketer,0.56,0.18,0.22,0.98,,,,,,4674285118,,,,,4674285118
125,Female,1976-01-08,Marketer,0.16,0.40,0.43,0.18,,,,,7432233497,,,,,,7432233497
128,Male,1979-12-03,developer,0.50,0.43,0.66,0.68,,,,1203630018,,,,,,,1203630018
131,Female,1970-05-27,Creator,0.20,0.26,0.76,0.45,,,1797408426,,,,,,,,1797408426
132,Male,1999-06-04,planner,0.78,0.23,0.87,0.66,,1955685399,,,,,,,,,1955685399
133,Male,1987-12-29,designer,0.52,0.06,0.22,0.90,,7418025096,,,,,,,,,7418025096
134,Male,1992-12-23,Marketer,0.56,0.97,0.66,0.06,,,,,,,,,,6183771576,6183771576
135,Male,1996-07-09,ETC,0.41,0.53,0.75,0.48,,,,,,,,5417804895,,,5417804895
136,Male,1977-10-01,designer,0.67,0.12,0.68,0.52,,6091275505,,,,,,,,,6091275505
140,Female,1974-02-12,Office worker,0.81,0.98,0.03,0.45,,1955685399,,,,,,,,,1955685399
141,Male,1971-05-22,Creator,0.56,0.99,0.24,0.27,,7418025096,,,,,,,,,7418025096
143,Male,1971-05-18,Creator,0.16,0.14,0.20,0.71,2420328,,,,,,,,,,2420328
144,Female,1996-02-04,planner,0.91,0.10,0.35,0.65,6900417399,,,,,,,,,,6900417399
145,Male,2004-11-21,student,0.52,0.04,0.94,0.38,,,,,6460742500,,,,,,6460742500
146,Female,1995-10-24,Creator,0.60,0.68,0.36,0.19,,,,,,,38168941,,,,38168941
147,Female,2002-05-12,ETC,0.64,0.62,0.13,0.66,,,,,1601845545,,,,,,1601845545
148,Male,1995-02-04,developer,0.83,0.90,0.35,0.13,,,,,6884827783,,,,,,6884827783
150,Female,1991-05-20,Creator,0.71,0.73,0.42,0.56,,,,57649186,,,,,,,57649186
151,Female,1979-11-26,designer,0.05,0.21,0.01,0.53,,7418025096,,,,,,,,,7418025096
153,Female,1971-04-23,student,0.16,0.45,0.78,0.61,,,,,,,,,6406573735,,6406573735
156,Male,1972-03-29,planner,0.91,0.49,0.48,0.15,,,,,,4674285118,,,,,4674285118
157,Female,2006-02-22,Marketer,0.76,0.62,0.94,0.33,,,,,,,2039515031,,,,2039515031
158,Female,1971-11-28,designer,0.62,0.48,0.22,0.15,,,,,6460742500,,,,,,6460742500
159,Male,1977-02-18,Office worker,0.33,0.02,0.01,0.95,,,,1203630018,,,,,,,1203630018
160,Female,1988-11-12,designer,0.85,0.89,0.12,0.66,,,,,,,,,31613634,,31613634
161,Female,1970-04-09,Marketer,0.28,0.14,0.48,0.39,,7418025096,,,,,,,,,7418025096
162,Female,1990-03-06,Marketer,0.05,0.30,0.80,0.42,,,,,,,,,,6911909992,6911909992
163,Male,1996-02-24,Office worker,0.72,0.08,0.10,0.29,6651584294,,,,,,,,,,6651584294
164,Male,1986-09-05,designer,0.21,0.67,0.30,0.77,,,,47421363,,,,,,,47421363
165,Male,1985-04-06,Office worker,0.37,0.75,0.70,0.48,,,1758533117,,,,,,,,1758533117
166,Male,1988-10-01,ETC,0.68,0.21,0.87,0.14,6900417399,,,,,,,,,,6900417399
167,Female,2009-05-08,ETC,0.34,0.49,0.85,0.10,,,6257025448,,,,,,,,6257025448
168,Male,1978-09-08,Office worker,0.74,0.71,0.26,0.04,,,,,,,,5417804895,,,5417804895
169,Female,1991-03-06,Office worker,0.27,0.66,0.23,0.74,,6091275505,,,,,,,,,6091275505
171,Male,1982-07-22,Marketer,0.57,0.27,0.35,0.55,,,,7325418422,,,,,,,7325418422
175,Female,1997-07-15,planner,0.17,0.66,0.13,0.12,,,,,,4674285118,,,,,4674285118
178,Female,1998-03-28,student,0.28,0.67,0.95,0.63,,,,,,4674285118,,,,,4674285118
180,Male,2001-05-01,student,0.09,0.63,0.12,0.22,,1448628599,,,,,,,,,1448628599
181,Female,2002-02-24,designer,0.88,0.47,0.50,0.56,6900417399,,,,,,,,,,6900417399
182,Female,1987-11-08,designer,0.74,0.17,0.09,0.29,,,7561117482,,,,,,,,7561117482
183,Male,2011-12-28,Marketer,1.00,0.27,0.53,0.65,,,,,5999614505,,,,,,5999614505
185,Male,2004-02-05,Office worker,0.38,0.04,0.30,0.91,,,,,,,2039515031,,,,2039515031
186,Male,1976-07-07,Office worker,0.58,0.63,0.08,0.26,,,6257025448,,,,,,,,6257025448
188,Female,1975-08-06,designer,0.42,0.82,0.03,0.29,,,,,,,,,31613634,,31613634
189,Female,1982-12-23,Creator,0.58,0.00,0.61,0.02,,,,,,,,,,6183771576,6183771576
190,Female,2000-07-24,designer,0.34,0.82,0.79,0.38,,,,47421363,,,,,,,47421363
191,Female,1993-06-04,planner,0.85,0.47,0.95,0.20,,,,,,,,,6406573735,,6406573735
192,Male,2009-03-09,ETC,0.83,0.34,0.37,0.22,6900417399,,,,,,,,,,6900417399
194,Female,1991-05-07,ETC,0.61,0.09,0.96,0.47,,1448628599,,,,,,,,,1448628599
196,Male,1983-02-16,Marketer,0.29,0.28,0.06,0.62,,,,5015654703,,,,,,,5015654703
197,Male,1970-07-05,developer,0.80,0.43,0.70,0.85,,,,47421363,,,,,,,47421363
199,Male,1982-11-18,student,0.47,0.07,0.23,0.91,,,,,,5273195931,,,,,5273195931
200,Male,1999-08-26,designer,0.79,0.10,0.98,0.25,,,,,,,7447851197,,,,7447851197
201,Male,1981-03-13,developer,0.29,0.22,0.67,0.62,,,,57649186,,,,,,,57649186
203,Male,2009-08-18,Office worker,0.51,0.58,0.58,0.35,,,,,,,2039515031,,,,2039515031
204,Female,1979-03-14,developer,0.75,0.59,0.06,0.76,,,,,,6533701213,,,,,6533701213
208,Male,2005-05-14,Creator,0.72,0.06,0.66,0.60,,,,,,,,1758533076,,,1758533076
209,Female,1993-02-24,Marketer,0.55,0.59,0.24,0.98,,,,,,,,310842037,,,310842037
211,Female,1979-04-17,student,0.11,0.98,0.08,0.25,,,,,,,,1758533076,,,1758533076
212,Male,2008-06-17,developer,0.25,0.27,0.33,0.79,,,,6945534310,,,,,,,6945534310
215,Female,2000-02-24,Office worker,0.47,0.47,0.39,0.19,,,,5015654703,,,,,,,5015654703
216,Male,1992-04-29,ETC,0.37,0.99,0.56,0.99,,,,,,,2039515031,,,,2039515031
217,Female,1985-04-22,student,0.22,0.49,0.24,0.17,,,,7325418422,,,,,,,7325418422
218,Male,1981-08-01,Office worker,0.40,0.23,0.68,0.16,,,,5015654703,,,,,,,5015654703
219,Male,1993-04-01,Creator,0.57,0.78,0.15,0.48,5465402206,,,,,,,,,,5465402206
223,Male,2002-04-29,Creator,0.66,0.30,0.53,0.20,,,,,,,,,31613634,,31613634
224,Male,1972-07-04,Marketer,0.09,0.54,0.54,0.50,,6091275505,,,,,,,,,6091275505
225,Male,2005-06-28,Office worker,0.99,0.48,0.32,0.86,,,,,,,,,5124455949,,5124455949
226,Female,1972-05-06,planner,0.44,0.52,0.13,0.94,,,,,6884827783,,,,,,6884827783
232,Female,1991-09-25,planner,0.51,0.70,0.89,0.17,,,,,,,,,6406573735,,6406573735
236,Female,2007-10-02,Marketer,0.72,0.33,0.33,0.32,,,,,,,38168941,,,,38168941
237,Female,1980-12-30,student,0.80,0.32,0.78,0.40,,,,,6460742500,,,,,,6460742500
241,Male,1978-11-23,Marketer,0.26,0.65,0.16,0.53,2420328,,,,,,,,,,2420328
244,Female,1993-09-23,planner,0.29,0.94,0.76,0.48,,,,,,,,,,7335559264,7335559264
246,Female,1996-10-23,developer,0.81,0.10,0.07,0.43,,,1797408426,,,,,,,,1797408426
248,Male,2002-02-01,ETC,0.36,0.05,0.58,0.83,,,,,,,,,6406573735,,6406573735
250,Female,1973-06-27,Creator,0.85,0.10,0.12,0.52,,,,,,,,310842037,,,310842037
251,Female,2012-09-19,developer,0.29,0.26,0.81,0.43,,7418025096,,,,,,,,,7418025096
254,Male,1976-09-18,planner,0.88,0.51,0.26,0.41,6999573193,,,,,,,,,,6999573193
255,Male,1987-02-25,Creator,0.66,0.09,0.43,0.66,,,,,,6533701213,,,,,6533701213
256,Female,2005-06-03,developer,0.52,0.82,0.35,0.14,,,,,,,,,6406573735,,6406573735
257,Female,2010-11-11,developer,0.97,0.59,0.22,0.70,6900417399,,,,,,,,,,6900417399
259,Male,1986-10-27,designer,0.12,0.49,0.59,0.26,,,,7052320839,,,,,,,7052320839
260,Male,2010-10-29,Marketer,0.56,0.06,0.49,0.49,,4896992347,,,,,,,,,4896992347
263,Male,1970-03-08,ETC,0.33,0.77,0.55,0.87,,6091275505,,,,,,,,,6091275505
266,Female,1981-01-14,designer,0.28,0.61,0.85,0.97,,,,,,,7246878826,,,,7246878826
268,Male,1976-11-18,developer,0.27,0.10,0.72,0.09,,,,,,4674285118,,,,,4674285118
269,Female,1991-01-13,ETC,0.12,0.85,0.50,0.31,,,7561117482,,,,,,,,7561117482
270,Male,1992-08-14,designer,0.07,0.67,0.89,0.65,6900417399,,,,,,,,,,6900417399
272,Male,2000-02-04,Marketer,0.64,0.39,0.71,0.25,,,,,,,,,31613634,,31613634
273,Female,1976-09-25,student,0.84,0.23,0.74,0.21,5465402206,,,,,,,,,,5465402206
275,Male,1997-10-04,planner,1.00,0.08,0.56,0.50,,,,47421363,,,,,,,47421363
277,Female,2011-03-06,Creator,0.43,0.34,0.39,0.92,,4896992347,,,,,,,,,4896992347
278,Male,1997-06-17,designer,0.98,0.59,0.23,0.29,,6091275505,,,,,,,,,6091275505
279,Male,1996-08-17,student,0.41,0.46,0.98,0.37,,,,,,,,,,1267950209,1267950209
280,Female,1979-06-01,student,0.85,0.65,0.11,0.77,,,,,,4674285118,,,,,4674285118
281,Female,2004-09-07,Office worker,0.12,0.68,0.71,0.17,,,,,,6533701213,,,,,6533701213
282,Female,2000-05-26,Marketer,0.94,0.13,0.39,0.77,,,,,,,,7438077396,,,7438077396
283,Male,1986-05-02,planner,0.60,0.14,0.51,0.10,,,,,,,7246878826,,,,7246878826
285,Female,1988-07-31,Office worker,0.92,0.23,0.47,0.70,,,1758533117,,,,,,,,1758533117
288,Male,1997-03-28,developer,0.95,0.78,0.88,0.30,,,1758533117,,,,,,,,1758533117
290,Female,1978-08-30,Office worker,0.98,0.41,0.68,0.22,,4896992347,,,,,,,,,4896992347
291,Female,2002-06-23,Marketer,0.34,0.89,0.37,0.17,,,,,,,,,,6776454005,6776454005
293,Male,1995-01-04,student,0.38,0.54,0.08,0.77,2420328,,,,,,,,,,2420328
294,Male,1980-03-08,developer,0.54,0.17,0.56,0.96,,,,,,,,,6143061581,,6143061581
296,Male,2000-10-04,ETC,0.96,0.00,0.89,0.39,6651584294,,,,,,,,,,6651584294
298,Male,1995-02-07,Office worker,0.82,0.99,0.60,0.83,5465402206,,,,,,,,,,5465402206
299,Female,1991-08-11,ETC,0.62,0.16,0.15,0.42,5465402206,,,,,,,,,,5465402206
300,Female,2010-05-17,developer,0.30,0.95,0.03,0.20,5465402206,,,,,,,,,,5465402206
301,Male,1998-01-04,Office worker,0.86,0.07,0.27,0.23,,,,,,,,,6143061581,,6143061581
302,Female,1997-09-12,Creator,0.73,0.65,0.92,0.66,,,,,,4674285118,,,,,4674285118
304,Male,1995-05-22,planner,0.53,0.76,0.45,0.37,,6091275505,,,,,,,,,6091275505
306,Male,2012-08-29,designer,0.79,0.88,0.08,0.51,,,,1203630018,,,,,,,1203630018
309,Male,1987-01-23,student,0.08,0.93,0.83,0.97,,7418025096,,,,,,,,,7418025096
310,Male,2006-10-06,planner,0.91,0.46,0.84,0.26,5465402206,,,,,,,,,,5465402206
311,Male,1996-01-06,Creator,0.79,0.17,0.96,0.43,,,,,,5273195931,,,,,5273195931
312,Female,1990-12-17,Marketer,0.64,0.16,0.42,0.48,,,,7327982983,,,,,,,7327982983
314,Male,2001-07-15,developer,0.42,0.62,0.58,0.79,,,,,,,,1758533076,,,1758533076
315,Female,2004-01-02,ETC,0.54,0.42,0.53,0.36,,,,7052320839,,,,,,,7052320839
319,Female,1993-01-09,developer,0.83,0.28,0.74,0.83,,4896992347,,,,,,,,,4896992347
320,Male,1996-03-14,Marketer,0.40,0.82,0.58,0.87,,,,,7432233497,,,,,,7432233497
321,Male,1989-06-23,student,0.03,0.82,0.34,0.08,6999573193,,,,,,,,,,6999573193
323,Male,1983-12-28,developer,0.34,0.10,0.16,0.76,,,,,,,,,,1267950209,1267950209
324,Female,1987-08-18,Creator,0.49,0.36,0.84,0.92,,,,,6884827783,,,,,,6884827783
326,Female,1974-12-29,student,0.44,0.66,0.99,0.89,,,,,,6533701213,,,,,6533701213
328,Female,2007-02-17,Office worker,0.89,0.68,0.63,0.90,,,,,,,,,,1267950209,1267950209
329,Male,2008-10-10,developer,0.13,0.07,0.85,0.51,,,,,,,,,6143061581,,6143061581
330,Male,2000-04-10,student,0.24,0.75,0.31,0.07,,,,7052320839,,,,,,,7052320839
331,Female,1991-12-26,Marketer,0.62,0.86,0.97,0.58,,1448628599,,,,,,,,,1448628599
332,Female,2005-11-20,Creator,0.25,0.50,0.98,0.28,,,,,,6533701213,,,,,6533701213
335,Male,2006-05-05,planner,0.83,0.98,0.82,0.75,,6091275505,,,,,,,,,6091275505
339,Female,1985-10-11,developer,0.66,0.43,0.16,0.70,,,,,,,,,,6183771576,6183771576
340,Female,2007-10-23,planner,0.34,0.56,0.37,0.88,,,,,,,2039515031,,,,2039515031
341,Female,1986-11-21,ETC,0.13,0.54,0.27,0.88,,,,,,,38168941,,,,38168941
345,Male,2001-02-21,student,0.80,0.57,0.69,0.88,,,,7327982983,,,,,,,7327982983
346,Male,1995-12-19,developer,0.41,0.89,0.85,0.01,,,,5870389792,,,,,,,5870389792
348,Male,1992-09-02,Creator,0.23,0.66,0.30,0.48,,,,,6884827783,,,,,,6884827783
349,Female,2004-09-12,Office worker,0.93,0.24,0.23,0.91,,1955685399,,,,,,,,,1955685399
350,Male,1971-05-02,designer,0.29,0.02,0.32,0.35,,,,,,,,,5124455949,,5124455949
351,Male,1985-06-10,planner,0.10,0.22,0.66,0.57,,,,,,,7246878826,,,,7246878826
352,Male,2005-12-20,planner,1.00,0.06,0.67,0.55,,,,,,4674285118,,,,,4674285118
353,Male,1981-04-03,planner,0.44,0.33,0.20,0.19,,,,,,,7447851197,,,,7447851197
354,Male,2007-06-22,Creator,0.76,0.92,0.38,0.73,,,,,,,,,,6911909992,6911909992
355,Female,1999-05-16,ETC,0.14,0.18,0.46,0.04,,,,,,4674285118,,,,,4674285118
356,Male,1973-09-28,Creator,0.07,0.01,0.82,0.76,,,,6945534310,,,,,,,6945534310
357,Male,1994-07-27,student,0.24,0.90,0.36,0.95,,,,,6460742500,,,,,,6460742500
362,Female,1988-04-16,Marketer,0.39,0.64,0.90,0.41,5465402206,,,,,,,,,,5465402206
363,Female,1970-04-07,planner,0.28,0.07,0.14,0.23,5465402206,,,,,,,,,,5465402206
364,Male,1983-05-25,Creator,0.95,0.89,0.79,0.11,,,7561117482,,,,,,,,7561117482
368,Male,2009-05-21,Marketer,0.40,0.94,0.80,0.08,5465402206,,,,,,,,,,5465402206
369,Male,1971-01-23,planner,0.40,0.99,0.44,0.15,,,,,,,,,,6776454005,6776454005
374,Female,2002-11-28,student,0.84,0.92,0.99,0.23,5465402206,,,,,,,,,,5465402206
